"","log2FoldChange","padj","GeneSymbol","significance"
"ENSMUSG00000030551",-0.225216932025224,0.0218744041367156,"Nr2f2","significant"
"ENSMUSG00000030553",-0.00259023745848122,0.99391966735021,"Pgpep1l","non-significant"
"ENSMUSG00000030554",-0.241401473799615,0.00285017999765542,"Synm","significant"
"ENSMUSG00000030555",-0.0317633241280491,0.828813371328402,"Ttc23","non-significant"
"ENSMUSG00000030556",-0.230434103785427,0.000728629352851085,"Lrrc28","significant"
"ENSMUSG00000030557",-0.599885287622188,2.4039360907604e-14,"Mef2a","significant"
"ENSMUSG00000030559",1.57130819157223,0.138516112180968,"Rab38","non-significant"
"ENSMUSG00000030560",-0.125358127925082,0.58545731681099,"Ctsc","non-significant"
"ENSMUSG00000030562",1.2972416092839,3.19048152453794e-06,"Nox4","significant"
"ENSMUSG00000030577",-0.2608022774275,0.795824850502711,"Cd22","non-significant"
"ENSMUSG00000030579",0.989963866050914,4.43754347479542e-05,"Tyrobp","significant"
"ENSMUSG00000030583",-0.173977493159661,0.33403756042574,"Sipa1l3","non-significant"
"ENSMUSG00000030584",-0.220048559782059,0.507437793789748,"Dpf1","non-significant"
"ENSMUSG00000030587",0.687367653770504,0.298245824155642,"2200002D01Rik","non-significant"
"ENSMUSG00000030588",0.0734237839316464,0.540351583290996,"Yif1b","non-significant"
"ENSMUSG00000030589",0.684137501049225,0.0116301922853131,"Rasgrp4","significant"
"ENSMUSG00000030590",-0.0940182174208361,0.574860262842316,"Fam98c","non-significant"
"ENSMUSG00000030591",0.214685780143676,0.175588393109325,"Psmd8","non-significant"
"ENSMUSG00000030592",-0.655318103571769,3.57732300255757e-14,"Ryr1","significant"
"ENSMUSG00000030595",0.30692140677792,0.000702985733557574,"Nfkbib","significant"
"ENSMUSG00000030598",0.0317534894480255,0.913550092723626,"Fbxo17","non-significant"
"ENSMUSG00000030600",0.814242903411113,0.443764352275395,"Lrfn1","non-significant"
"ENSMUSG00000030602",0.634803421604344,1.20462394698569e-06,"Pak4","significant"
"ENSMUSG00000030603",0.194813888154568,0.00769125747660292,"Psmc4","significant"
"ENSMUSG00000030604",-0.247939931246051,0.0955095744913283,"Zfp626","non-significant"
"ENSMUSG00000030605",0.120743150334414,0.398353613867627,"Mfge8","non-significant"
"ENSMUSG00000030606",0.64149184805013,0.179690195171391,"Hapln3","non-significant"
"ENSMUSG00000030607",1.66941385179364,0.314465689739667,"Acan","non-significant"
"ENSMUSG00000030609",-0.0610451174366999,0.427589804957994,"Aen","non-significant"
"ENSMUSG00000030610",-0.0609909609020224,0.599368563593076,"Det1","non-significant"
"ENSMUSG00000030611",-0.307675949906248,0.0013296592480179,"Mrps11","significant"
"ENSMUSG00000030612",-0.0191706514120781,0.907042750212436,"Mrpl46","non-significant"
"ENSMUSG00000030613",0.249948126157055,0.00520378394518405,"Ccdc90b","significant"
"ENSMUSG00000030614",-0.242420043703406,0.00301894794960219,"Tmem126b","significant"
"ENSMUSG00000030615",-0.30893597938311,0.00180548783169984,"Tmem126a","significant"
"ENSMUSG00000030616",1.10239234115205,7.05474443753647e-05,"Sytl2","significant"
"ENSMUSG00000030619",-0.141542659358806,0.257869657061462,"Eed","non-significant"
"ENSMUSG00000030621",-0.420615804574899,3.87612058167078e-10,"Me3","significant"
"ENSMUSG00000030629",-0.140015681998065,0.0322626268279836,"Zfand6","significant"
"ENSMUSG00000030630",0.551598894518238,0.0412457635960824,"Fah","significant"
"ENSMUSG00000030638",0.517300105198866,0.512874450245508,"Sh3gl3","non-significant"
"ENSMUSG00000030641",2.94556832003408,2.51739022813869e-05,"Ddias","significant"
"ENSMUSG00000030643",0.115687933454772,0.76982611410572,"Rab30","non-significant"
"ENSMUSG00000030647",-0.388576592873994,3.05933051747376e-06,"Ndufc2","significant"
"ENSMUSG00000030649",0.242917200990438,0.0173393441061662,"Anapc15","significant"
"ENSMUSG00000030650",-0.825336484190724,0.574616796943634,"Tmc5","non-significant"
"ENSMUSG00000030652",-0.14246378109572,0.183191749353437,"Coq7","non-significant"
"ENSMUSG00000030654",0.180842711281088,0.177116513702937,"Arl6ip1","non-significant"
"ENSMUSG00000030655",-0.244887952824008,0.125783264899033,"Smg1","non-significant"
"ENSMUSG00000030657",-1.22265369760914,6.53705331740522e-11,"Xylt1","significant"
"ENSMUSG00000030659",1.38518399640551,1.22540230215559e-24,"Nucb2","significant"
"ENSMUSG00000030660",-0.30869837061021,0.0312101226376299,"Pik3c2a","significant"
"ENSMUSG00000030662",0.079879916691659,0.293355958372186,"Ipo5","non-significant"
"ENSMUSG00000030663",-0.121965530002056,0.0269107761649374,"1110004F10Rik","significant"
"ENSMUSG00000030670",2.03064392213561,0.0459745192377554,"Cyp2r1","significant"
"ENSMUSG00000030671",0.993666594045309,2.90317518785609e-07,"Pde3b","significant"
"ENSMUSG00000030672",0.101449501349385,0.392427861598382,"Mylpf","non-significant"
"ENSMUSG00000030674",0.516494192859136,0.274274728795738,"Qprt","non-significant"
"ENSMUSG00000030677",1.61007341462322,0.00532019073156912,"Kif22","significant"
"ENSMUSG00000030678",-0.287820991093355,9.70972614621576e-05,"Maz","significant"
"ENSMUSG00000030681",0.961957680244788,1.87362776172696e-53,"Mvp","significant"
"ENSMUSG00000030682",0.0505716548779068,0.636277415288209,"Cdipt","non-significant"
"ENSMUSG00000030683",-0.313190142487977,0.518012218886956,"Sez6l2","non-significant"
"ENSMUSG00000030685",-0.223160974789568,0.423877575264752,"Kctd13","non-significant"
"ENSMUSG00000030688",-0.18416904539551,0.119931571533938,"Stard10","non-significant"
"ENSMUSG00000030689",0.217085021352449,0.124665933109949,"Ino80e","non-significant"
"ENSMUSG00000030691",0.156614613460583,0.272685317398404,"Fchsd2","non-significant"
"ENSMUSG00000030693",-1.33790389368519,0.0846382694041438,"Klk10","non-significant"
"ENSMUSG00000030695",-0.521797989007724,4.87657691033401e-18,"Aldoa","significant"
"ENSMUSG00000030697",0.206038948694737,0.0203823284151656,"Ppp4c","significant"
"ENSMUSG00000030699",0.368191570719157,0.464577453509937,"Tbx6","non-significant"
"ENSMUSG00000030701",-0.827015530920781,3.02990849219667e-12,"Plekhb1","significant"
"ENSMUSG00000030703",-0.230053927535076,0.60975591234391,"Gdpd3","non-significant"
"ENSMUSG00000030704",-0.113505007146827,0.197108375157901,"Rab6a","non-significant"
"ENSMUSG00000030706",-0.0257257365588017,0.848368513525495,"Mrpl48","non-significant"
"ENSMUSG00000030707",0.75260146131673,0.00693777060437771,"Coro1a","significant"
"ENSMUSG00000030711",0.0288276610510439,0.954153111726608,"Sult1a1","non-significant"
"ENSMUSG00000030714",-0.416350324641192,0.000349678978559273,"Sgf29","significant"
"ENSMUSG00000030717",1.04118038330871,9.36720169003273e-12,"Nupr1","significant"
"ENSMUSG00000030718",0.420837677887297,0.000999149941249992,"Ppme1","significant"
"ENSMUSG00000030720",-0.110423321244693,0.507688623863237,"Cln3","non-significant"
"ENSMUSG00000030722",-0.110788410744853,0.500046443021969,"Nfatc2ip","non-significant"
"ENSMUSG00000030724",-0.344587177974567,0.769523740242159,"Cd19","non-significant"
"ENSMUSG00000030725",-0.137636589050501,0.55739899384615,"Lipt2","non-significant"
"ENSMUSG00000030726",-0.00141992484223196,0.994593552596021,"Pold3","non-significant"
"ENSMUSG00000030727",-0.406102312048012,0.0283388303131393,"Rabep2","significant"
"ENSMUSG00000030729",-0.969712695605891,3.48693227099576e-23,"Pgm2l1","significant"
"ENSMUSG00000030730",-0.615261518077854,7.27395101104787e-21,"Atp2a1","significant"
"ENSMUSG00000030731",-0.113264214874556,0.621203073469837,"Syt3","non-significant"
"ENSMUSG00000030732",0.292746740992128,0.42312470003171,"Chrdl2","non-significant"
"ENSMUSG00000030733",0.129322079295655,0.085383436716741,"Sh2b1","non-significant"
"ENSMUSG00000030735",0.0459901019362972,0.908876609585914,"Gm9755","non-significant"
"ENSMUSG00000030737",-0.110429735853216,0.686959873849414,"Slco2b1","non-significant"
"ENSMUSG00000030738",0.118429677588151,0.0226425361344987,"Eif3c","significant"
"ENSMUSG00000030739",-0.0469176726113533,0.784770322051487,"Myh14","non-significant"
"ENSMUSG00000030741",-0.13972522705102,0.130434300648063,"Spns1","non-significant"
"ENSMUSG00000030742",-0.843910152553541,0.231825573327345,"Lat","non-significant"
"ENSMUSG00000030744",0.107562177120111,0.157749201358526,"Rps3","non-significant"
"ENSMUSG00000030745",0.46386268787359,0.628855413951531,"Il21r","non-significant"
"ENSMUSG00000030747",-0.493409035258477,0.00707895971060176,"Dgat2","significant"
"ENSMUSG00000030748",0.129417194812731,0.451117032176694,"Il4ra","non-significant"
"ENSMUSG00000030750",0.344258452098596,0.00449158475224123,"Nsmce1","significant"
"ENSMUSG00000030751",0.209188518224236,0.0139905405320315,"Psma1","significant"
"ENSMUSG00000030752",-0.262756980990352,0.00639165673022463,"Kdm8","significant"
"ENSMUSG00000030753",-0.417426455708233,2.70269070544341e-11,"Thap12","significant"
"ENSMUSG00000030754",0.257562382849772,0.00082580623394878,"Copb1","significant"
"ENSMUSG00000030757",0.462939166818886,0.686340176189217,"Zkscan2","non-significant"
"ENSMUSG00000030759",0.24540360370587,0.00513175119075621,"Far1","significant"
"ENSMUSG00000030760",0.129950996584102,0.472314745137957,"Acer3","non-significant"
"ENSMUSG00000030761",-0.170618667617395,0.382203305042403,"Myo7a","non-significant"
"ENSMUSG00000030762",-0.511636270106075,0.627743879474788,"Aqp8","non-significant"
"ENSMUSG00000030763",-0.137807571321416,0.177053450342629,"Lcmt1","non-significant"
"ENSMUSG00000030766",-0.214140861226457,0.00886738330988561,"Arhgap17","significant"
"ENSMUSG00000030768",0.331783886572601,0.0977214104947736,"Disp1","non-significant"
"ENSMUSG00000030770",0.0955811705476558,0.6022380254683,"Parva","non-significant"
"ENSMUSG00000030772",-1.26588802371306,0.0087254479389751,"Dkk3","significant"
"ENSMUSG00000030774",0.694423682397737,7.06502981262429e-05,"Pak1","significant"
"ENSMUSG00000030779",-0.143678466744397,0.0855304183051708,"Rbbp6","non-significant"
"ENSMUSG00000030780",0.38166715360262,0.0157582117559072,"Rusf1","significant"
"ENSMUSG00000030782",0.0817655263591099,0.781397602937222,"Tgfb1i1","non-significant"
"ENSMUSG00000030785",-0.16202589499319,0.105645920640576,"Cox6a2","non-significant"
"ENSMUSG00000030786",1.15663184131629,3.97862067451504e-06,"Itgam","significant"
"ENSMUSG00000030787",0.0306045663913109,0.956310232133075,"Lyve1","non-significant"
"ENSMUSG00000030788",-0.152799768694327,0.13885181480295,"Rnf141","non-significant"
"ENSMUSG00000030789",2.36267174011763,8.38943774496649e-17,"Itgax","significant"
"ENSMUSG00000030790",0.0916694591074843,0.804985499547902,"Adm","non-significant"
"ENSMUSG00000030793",1.18598443147861,0.0121070537113751,"Pycard","significant"
"ENSMUSG00000030795",0.0393493401342085,0.787039757312489,"Fus","non-significant"
"ENSMUSG00000030796",0.151127837901414,0.694138924941268,"Tead2","non-significant"
"ENSMUSG00000030798",0.463514911242459,0.201003497096446,"Cd37","non-significant"
"ENSMUSG00000030801",-0.479301300290129,9.51164763748499e-09,"Kat8","significant"
"ENSMUSG00000030802",-0.523978422865845,1.21344602315748e-11,"Bckdk","significant"
"ENSMUSG00000030805",-0.0943559574200947,0.321233760992351,"Stx4a","non-significant"
"ENSMUSG00000030806",0.405697637746649,0.25519477954771,"Stx1b","non-significant"
"ENSMUSG00000030811",0.618530982055975,0.000256779597782304,"Fbxl19","significant"
"ENSMUSG00000030814",-0.0917678723269544,0.472314745137957,"Bcl7c","non-significant"
"ENSMUSG00000030815",0.0873285998518897,0.51627926566556,"Phkg2","non-significant"
"ENSMUSG00000030816",-0.0204335064602485,0.786172884983264,"Rnf40","non-significant"
"ENSMUSG00000030822",0.0532370305763484,0.645186495149919,"Prr14","non-significant"
"ENSMUSG00000030823",-0.173665271000361,0.619450124282986,"Zfp747l1","non-significant"
"ENSMUSG00000030824",0.188973069525607,0.00819738359260757,"Nucb1","significant"
"ENSMUSG00000030825",0.544839369194273,0.288719239456376,"Hsd17b14","non-significant"
"ENSMUSG00000030826",0.138435494103324,0.316746366250214,"Bcat2","non-significant"
"ENSMUSG00000030827",5.28252521398887,0.000122132887910577,"Fgf21","significant"
"ENSMUSG00000030830",0.214958497839686,0.649731732825747,"Itgal","non-significant"
"ENSMUSG00000030834",2.15028524153299,0.252994425488917,"Abcc6","non-significant"
"ENSMUSG00000030835",-0.0674612675151222,0.383071504795727,"Nomo1","non-significant"
"ENSMUSG00000030838",-1.14586110091575,6.0675398723707e-05,"Ush1c","significant"
"ENSMUSG00000030839",0.445139643282746,0.0408510447993889,"Sergef","significant"
"ENSMUSG00000030842",0.0518902759071142,0.516592289608919,"Lamtor1","non-significant"
"ENSMUSG00000030844",0.376854392006767,0.228265223256677,"Rgs10","non-significant"
"ENSMUSG00000030846",-0.233259393552077,0.00190531930792671,"Tial1","significant"
"ENSMUSG00000030847",0.581427772629983,0.00013187275671204,"Bag3","significant"
"ENSMUSG00000030849",1.58970381455448,0.324082121627679,"Fgfr2","non-significant"
"ENSMUSG00000030850",-0.123172333441338,0.122302764919189,"Ate1","non-significant"
"ENSMUSG00000030852",-0.21237342446724,0.191543903844295,"Tacc2","non-significant"
"ENSMUSG00000030854",0.572064894837747,0.824326902503098,"Ptpn5","non-significant"
"ENSMUSG00000030858",1.43626132505876,0.215121459936981,"Fam24b","non-significant"
"ENSMUSG00000030861",0.0113238766764383,0.93423791454746,"Acadsb","non-significant"
"ENSMUSG00000030862",-0.100641557969972,0.849935610574707,"Cpxm2","non-significant"
"ENSMUSG00000030865",0.306115887736828,0.221924477838323,"Chp2","non-significant"
"ENSMUSG00000030867",1.38762714004856,0.0169365346118825,"Plk1","significant"
"ENSMUSG00000030868",0.166320562194967,0.107123453022022,"Dctn5","non-significant"
"ENSMUSG00000030869",-0.206958991180895,0.0464913574915859,"Ndufab1","significant"
"ENSMUSG00000030870",0.440244216472193,6.7923777666031e-10,"Ubfd1","significant"
"ENSMUSG00000030871",0.130201058132594,0.318133506235867,"Ears2","non-significant"
"ENSMUSG00000030872",0.676320006237379,7.06813418889134e-11,"Gga2","significant"
"ENSMUSG00000030873",0.993004192308647,0.418276377812186,"Scnn1b","non-significant"
"ENSMUSG00000030876",0.403996021282736,2.04283908264848e-07,"Mettl9","significant"
"ENSMUSG00000030878",1.20692351952983,0.0040483216337132,"Cdr2","significant"
"ENSMUSG00000030879",0.171209590057021,0.00808764013351943,"Mrpl17","significant"
"ENSMUSG00000030880",-0.0546826258848454,0.646308985618473,"Polr3e","non-significant"
"ENSMUSG00000030881",0.242221058405715,0.0508797091388098,"Arfip2","non-significant"
"ENSMUSG00000030882",0.265467363226755,0.423161357580189,"Dnhd1","non-significant"
"ENSMUSG00000030884",-0.159187671962061,0.0397082076635863,"Uqcrc2","significant"
"ENSMUSG00000030887",-0.268879262488629,0.942484835162317,"Pdzd9","non-significant"
"ENSMUSG00000030888",-0.104329014760275,0.298556353924845,"Rrp8","non-significant"
"ENSMUSG00000030889",-0.884953616852992,0.0577336400039717,"Vwa3a","non-significant"
"ENSMUSG00000030890",0.214337253033375,0.000663159874129879,"Ilk","significant"
"ENSMUSG00000030894",-0.446958961541567,1.2951087127149e-18,"Tpp1","significant"
"ENSMUSG00000030895",2.95806520167243,0.0139746398146608,"Hpx","significant"
"ENSMUSG00000030898",4.2994767409369,0.0525181290423403,"Cckbr","non-significant"
"ENSMUSG00000030905",0.213018793331392,0.56313930571132,"Crym","non-significant"
"ENSMUSG00000030909",1.33343007350124,0.423069093604389,"Anks4b","non-significant"
"ENSMUSG00000030911",2.50068085534366,0.0012584753296671,"Zp2","significant"
"ENSMUSG00000030917",-0.095381119580339,0.504595489689844,"Ldaf1","non-significant"
"ENSMUSG00000030921",0.650143362880947,5.22559177171494e-07,"Trim30a","significant"
"ENSMUSG00000030922",0.0745437007433688,0.696048297623933,"Lyrm1","non-significant"
"ENSMUSG00000030924",-0.869765997065871,0.112575262276579,"Rexo5","non-significant"
"ENSMUSG00000030929",0.167325813758077,0.542778713220922,"Eri2","non-significant"
"ENSMUSG00000030930",0.13546301855514,0.540729251647836,"Chst15","non-significant"
"ENSMUSG00000030934",-0.128099645979945,0.185729409088101,"Oat","non-significant"
"ENSMUSG00000030935",-0.835606976724227,0.112207112843701,"Acsm3","non-significant"
"ENSMUSG00000030942",0.267217497044079,0.0223936082360349,"Thumpd1","significant"
"ENSMUSG00000030946",-0.396607667206372,0.000274705321807647,"Lhpp","significant"
"ENSMUSG00000030956",-0.0560623838956231,0.824311713162696,"Fam53b","non-significant"
"ENSMUSG00000030960",0.0446599721111937,0.857392035973438,"Eef1akmt2","non-significant"
"ENSMUSG00000030965",0.124715190854308,0.0696789846627596,"Abraxas2","non-significant"
"ENSMUSG00000030966",0.317578304763413,0.24774720280321,"Trim21","non-significant"
"ENSMUSG00000030967",-0.348344535395259,0.000841684394837053,"Zranb1","significant"
"ENSMUSG00000030970",-0.283446938281895,0.00472619297684027,"Ctbp2","significant"
"ENSMUSG00000030972",1.84455886977672,0.353181230464154,"Acsm5","non-significant"
"ENSMUSG00000030978",-0.43750710011197,7.61432387780164e-06,"Rrm1","significant"
"ENSMUSG00000030979",0.26100285259451,0.019467681457973,"Uros","significant"
"ENSMUSG00000030980",-0.138026057822107,0.0875896474015089,"Knop1","non-significant"
"ENSMUSG00000030982",-0.0288912753350704,0.782763140275211,"Vps35l","non-significant"
"ENSMUSG00000030983",-0.318509158090801,2.19466333948326e-08,"Bccip","significant"
"ENSMUSG00000030986",0.124591574686321,0.28820690036819,"Dhx32","non-significant"
"ENSMUSG00000030987",-0.464778101253468,5.24706688877965e-24,"Stim1","significant"
"ENSMUSG00000030990",-0.274418117747035,0.000860632103318411,"Pgap2","significant"
"ENSMUSG00000030996",-0.0203947182284222,0.906181471279877,"Art1","non-significant"
"ENSMUSG00000031004",1.54852987321681,0.000417666862285018,"Mki67","significant"
"ENSMUSG00000031007",0.554362155009113,3.27715134101319e-08,"Atp6ap2","significant"
"ENSMUSG00000031010",-0.283906505149027,0.20592123781973,"Usp9x","non-significant"
"ENSMUSG00000031012",-0.0677192370673441,0.634651257286919,"Cask","non-significant"
"ENSMUSG00000031015",-0.167413420816906,0.29764194551707,"Swap70","non-significant"
"ENSMUSG00000031016",-0.248156004867362,0.470902762753803,"Wee1","non-significant"
"ENSMUSG00000031021",-0.150453085284417,0.0421262658042872,"Tmem9b","significant"
"ENSMUSG00000031022",1.87065261629392,0.384666127744319,"BC051019","non-significant"
"ENSMUSG00000031023",-0.11289794018082,0.404346737975937,"Akip1","non-significant"
"ENSMUSG00000031024",-0.119878389115216,0.582420721913711,"Dennd2b","non-significant"
"ENSMUSG00000031026",1.13035920811184,0.0182191074886846,"Trim66","significant"
"ENSMUSG00000031027",1.55446491303623,0.474266135230848,"Stk33","non-significant"
"ENSMUSG00000031028",0.256030027358127,0.536404522261351,"Tub","non-significant"
"ENSMUSG00000031029",-0.208993957080916,0.000221179062681772,"Eif3f","significant"
"ENSMUSG00000031059",-0.258224576219201,0.00292780071466007,"Ndufb11","significant"
"ENSMUSG00000031060",-0.065499068686201,0.573117575523207,"Rbm10","non-significant"
"ENSMUSG00000031065",-0.0907674212251805,0.0991310388475963,"Cdk16","non-significant"
"ENSMUSG00000031066",0.833929630066674,6.15281595873721e-06,"Usp11","significant"
"ENSMUSG00000031068",-0.236432414301142,0.000510455044752225,"Glrx3","significant"
"ENSMUSG00000031070",1.0737829721135,2.6098047316836e-06,"Mrgprf","significant"
"ENSMUSG00000031072",0.000687237237986252,0.996110042468496,"LTO1","non-significant"
"ENSMUSG00000031075",0.545504658128955,0.00365078171911221,"Ano1","significant"
"ENSMUSG00000031077",0.478204314952878,0.00111062177801652,"Fadd","significant"
"ENSMUSG00000031078",0.494418013422341,1.16514154504317e-16,"Cttn","significant"
"ENSMUSG00000031079",-0.540323110796348,0.498627580704083,"Zfp300","non-significant"
"ENSMUSG00000031090",-0.119531991579755,0.618186158990169,"Nadsyn1","non-significant"
"ENSMUSG00000031093",0.0985355249158547,0.736239552401981,"Dock11","non-significant"
"ENSMUSG00000031095",0.192931394756478,0.0711014206981273,"Cul4b","non-significant"
"ENSMUSG00000031097",-0.425715908054452,4.31368569094096e-07,"Tnni2","significant"
"ENSMUSG00000031098",1.45356373973921,0.457672332879917,"Syt8","non-significant"
"ENSMUSG00000031099",0.138273970389676,0.601072850938932,"Smarca1","non-significant"
"ENSMUSG00000031101",0.531831094276834,0.154301869804562,"Sash3","non-significant"
"ENSMUSG00000031103",0.404828815343703,0.0356664292569264,"Elf4","significant"
"ENSMUSG00000031105",0.0193018993027485,0.950681014355199,"Slc25a14","non-significant"
"ENSMUSG00000031107",0.113215106312596,0.67584855488627,"Rbmx2","non-significant"
"ENSMUSG00000031109",-0.185288122104947,0.420297952087952,"Enox2","non-significant"
"ENSMUSG00000031111",2.55656644663292,4.83072990141651e-06,"Igsf1","significant"
"ENSMUSG00000031112",-0.502291012172077,0.271476933313634,"Stk26","non-significant"
"ENSMUSG00000031119",0.294860068536206,0.0588020939606861,"Gpc4","non-significant"
"ENSMUSG00000031125",0.745688286844273,0.679967170645532,"3830403N18Rik","non-significant"
"ENSMUSG00000031129",0.685706991814111,0.0136471551746164,"Slc9a9","significant"
"ENSMUSG00000031133",-0.0389569915481311,0.739755790877679,"Arhgef6","non-significant"
"ENSMUSG00000031134",-0.0495398279773291,0.730069074173563,"Rbmx","non-significant"
"ENSMUSG00000031137",-0.0525152059100907,0.670431044236008,"Fgf13","non-significant"
"ENSMUSG00000031138",1.8398353078633,0.441292800709834,"F9","non-significant"
"ENSMUSG00000031143",0.230540398178649,0.825065285703518,"Ccdc22","non-significant"
"ENSMUSG00000031144",-0.0257527206890032,0.942142828711248,"Syp","non-significant"
"ENSMUSG00000031145",-0.185615313301634,0.523777397307703,"Prickle3","non-significant"
"ENSMUSG00000031146",0.853361849785033,6.96907054068904e-12,"Plp2","significant"
"ENSMUSG00000031147",-1.0340931304548,1.97877822293804e-09,"Magix","significant"
"ENSMUSG00000031148",-0.0603153985239032,0.543354855346135,"Gpkow","non-significant"
"ENSMUSG00000031149",0.307932249575765,0.298656094337274,"Praf2","non-significant"
"ENSMUSG00000031150",0.48163918732423,0.318528438200334,"Ccdc120","non-significant"
"ENSMUSG00000031153",0.0426580010966593,0.719764146523565,"Gripap1","non-significant"
"ENSMUSG00000031154",0.0806302313087817,0.388005931845033,"Otud5","non-significant"
"ENSMUSG00000031155",0.119500958543276,0.68662868266538,"Pim2","non-significant"
"ENSMUSG00000031156",0.0894345077606179,0.505123508535163,"Slc35a2","non-significant"
"ENSMUSG00000031157",-0.0240597662337836,0.851715042668803,"Pqbp1","non-significant"
"ENSMUSG00000031158",-0.0319556937162447,0.810749592972093,"Timm17b","non-significant"
"ENSMUSG00000031161",0.252273994231466,0.0563125004908281,"Hdac6","non-significant"
"ENSMUSG00000031162",0.256716405340143,0.914486152876184,"Gata1","non-significant"
"ENSMUSG00000031163",-0.670690632687925,0.793549093123658,"Glod5","non-significant"
"ENSMUSG00000031165",0.629082553261789,0.0566133581469426,"Was","non-significant"
"ENSMUSG00000031166",0.233788035600301,0.011923515344472,"Wdr13","significant"
"ENSMUSG00000031167",0.546297078254621,0.0127980108972095,"Rbm3","significant"
"ENSMUSG00000031168",0.220223807123008,0.0659232558539128,"Ebp","non-significant"
"ENSMUSG00000031169",-0.129293946643214,0.513161966857755,"Porcn","non-significant"
"ENSMUSG00000031170",1.46314981601405,0.37149065675594,"Slc38a5","non-significant"
"ENSMUSG00000031171",-0.144420401441425,0.0812343547834933,"Ftsj1","non-significant"
"ENSMUSG00000031173",3.36566224912277,0.0489136291508102,"Otc","significant"
"ENSMUSG00000031174",0.331787846592889,0.159537173455506,"Rpgr","non-significant"
"ENSMUSG00000031176",0.107085036217979,0.14767661028719,"Dynlt3","non-significant"
"ENSMUSG00000031189",0.306693170099834,0.766130795976569,"Aff2","non-significant"
"ENSMUSG00000031196",0.388009865849793,0.140788352059542,"F8","non-significant"
"ENSMUSG00000031197",-0.0575155446827105,0.617177837405324,"Vbp1","non-significant"
"ENSMUSG00000031198",-0.254787821115187,0.000161741181629746,"Fundc2","significant"
"ENSMUSG00000031200",-0.259472557977629,0.257831949621122,"Mtcp1","non-significant"
"ENSMUSG00000031201",-0.122108709281023,0.119401493904114,"Brcc3","non-significant"
"ENSMUSG00000031202",1.12920287905824,0.125714142749746,"Rab39b","non-significant"
"ENSMUSG00000031204",0.175852473683341,0.361290518195756,"Asb12","non-significant"
"ENSMUSG00000031207",0.602407442692363,1.58333896360245e-06,"Msn","significant"
"ENSMUSG00000031209",0.269485131562949,0.586061467120071,"Heph","non-significant"
"ENSMUSG00000031210",-0.628744272552576,0.52060510441851,"Gpr165","non-significant"
"ENSMUSG00000031214",-0.341412248600348,0.0206397652201397,"Ophn1","significant"
"ENSMUSG00000031216",-0.261309676516156,0.0448759810247682,"Stard8","significant"
"ENSMUSG00000031217",-0.117058218575646,0.59349515655882,"Efnb1","non-significant"
"ENSMUSG00000031220",0.498625345108696,0.572167467568246,"Awat2","non-significant"
"ENSMUSG00000031221",-0.220666926198513,0.00257522883205227,"Igbp1","significant"
"ENSMUSG00000031226",0.230301213550583,0.0511815165016336,"Pbdc1","non-significant"
"ENSMUSG00000031227",0.762894687108942,0.00139657125290332,"Magee1","significant"
"ENSMUSG00000031229",-0.221313883217332,0.0983895899051079,"Atrx","non-significant"
"ENSMUSG00000031230",0.651843156337099,0.411552879071335,"Fgf16","non-significant"
"ENSMUSG00000031231",-0.0654712749467588,0.60971725058544,"Cox7b","non-significant"
"ENSMUSG00000031232",0.709525683023116,2.33444949987525e-22,"Magt1","significant"
"ENSMUSG00000031239",0.363147381267888,0.0457217526171749,"Itm2a","significant"
"ENSMUSG00000031242",-0.394120960193609,0.000290397680524732,"Chmp1b2","significant"
"ENSMUSG00000031245",-0.278708759514507,0.0446051688005909,"Hmgn5","significant"
"ENSMUSG00000031246",0.233283121880287,0.157130333735937,"Sh3bgrl","non-significant"
"ENSMUSG00000031250",1.14972657672804,0.120735737245638,"Tnmd","non-significant"
"ENSMUSG00000031253",0.32798359577892,0.155062944126731,"Srpx2","non-significant"
"ENSMUSG00000031255",-0.0592201065566438,0.905624096741793,"Sytl4","non-significant"
"ENSMUSG00000031256",-0.115853891983334,0.359445183853909,"Cstf2","non-significant"
"ENSMUSG00000031257",0.90157165274112,0.543980813772833,"Nox1","non-significant"
"ENSMUSG00000031258",-0.279511507829587,0.323697961195011,"Xkrx","non-significant"
"ENSMUSG00000031262",0.328326724007138,0.757071435955089,"Cenpi","non-significant"
"ENSMUSG00000031264",0.665955665187316,0.0515576446485261,"Btk","non-significant"
"ENSMUSG00000031266",-0.30402940275543,0.121581831289475,"Gla","non-significant"
"ENSMUSG00000031273",-0.485053013550099,0.485674633959968,"Col4a6","non-significant"
"ENSMUSG00000031274",0.151505351743552,0.675464279877566,"Col4a5","non-significant"
"ENSMUSG00000031278",-0.385887117868206,0.00102774142760333,"Acsl4","significant"
"ENSMUSG00000031283",0.246314329387497,0.599524407474139,"Chrdl1","non-significant"
"ENSMUSG00000031284",0.0169913263908152,0.987557211831009,"Pak3","non-significant"
"ENSMUSG00000031285",1.59291382675641,0.229971950850787,"Dcx","non-significant"
"ENSMUSG00000031286",0.0898829959775877,0.759520137529413,"Glt28d2","non-significant"
"ENSMUSG00000031290",0.178371602281862,0.664434845041219,"Lrch2","non-significant"
"ENSMUSG00000031292",-0.316514960846868,0.24159050167312,"Cdkl5","non-significant"
"ENSMUSG00000031293",2.22462145481468,0.138670212462889,"Rs1","non-significant"
"ENSMUSG00000031295",-0.281893166191863,0.00896727058695174,"Phka2","significant"
