Gene,log2FC_disease,log2FC_treated,log2FC_treated_vs_WT,padj_disease,padj_treated,rescue_metric,rescue_status_fixed,GeneSymbol
ENSMUSG00000034947,1.609715361,-0.32105122,1.288664141,2.87695305327072e-22,0.466489992,19.94459564,Not rescued,Tmem106a
ENSMUSG00000034957,1.124502352,-0.191187087,0.933315265,1.14331153089185e-11,0.806124252,17.00192862,Not rescued,Cebpa
ENSMUSG00000034993,1.141602994,-0.373065614,0.76853738,9.07235804298352e-31,0.058160492,32.67910264,Partially rescued,Vat1
ENSMUSG00000035000,0.88463418,0.338527025,1.223161205,0.001327101,0.758761914,-38.26745938,Worsened,Dpp4
ENSMUSG00000035004,1.819090508,0.133432227,1.952522735,5.24482910133025e-06,0.963391826,-7.335106528,Worsened,Igsf6
ENSMUSG00000035021,0.712764277,0.118431215,0.831195492,7.80636983667192e-07,0.873171955,-16.61576183,Worsened,Baz1a
ENSMUSG00000035064,-0.623351917,-0.034682957,-0.658034874,5.45044621522124e-08,0.972827537,-5.563944848,Worsened,Eef2k
ENSMUSG00000035109,0.959907328,-0.288934732,0.670972596,0.005864155,0.86985567,30.1002736,Partially rescued,Shc4
ENSMUSG00000035172,-0.820728336,-0.07585939,-0.896587726,1.94177992283177e-10,0.931975101,-9.242935422,Worsened,Plekhh3
ENSMUSG00000035208,1.510229282,0.42716328,1.937392562,2.39700130059594e-05,0.74638796,-28.28466412,Worsened,Slfn8
ENSMUSG00000035227,0.812638539,-0.151295109,0.66134343,2.39907157017618e-26,0.573143724,18.61776194,Not rescued,Spcs2
ENSMUSG00000035232,1.418496492,-0.163003194,1.255493299,2.10592760102224e-09,0.885664516,11.49126519,Not rescued,Pdk3
ENSMUSG00000035239,-0.525937795,0.137318101,-0.388619694,6.84833698987477e-05,0.842760252,26.10919049,Not rescued,Neu3
ENSMUSG00000035258,0.561214514,0.124449746,0.68566426,0.002475392,0.906178454,-22.17507617,Worsened,Abi3bp
ENSMUSG00000035273,1.087433045,-0.150497445,0.9369356,0.000338167,0.931063288,13.83969762,Not rescued,Hpse
ENSMUSG00000035274,0.896217317,-1.071364598,-0.175147281,0.044112616,0.292551826,119.5429476,Rescued,Tpbg
ENSMUSG00000035279,0.757242681,-0.216820813,0.540421869,3.82734055787496e-05,0.800269507,28.63293603,Not rescued,Ssc5d
ENSMUSG00000035314,-1.076308051,0.020852026,-1.055456025,1.10557809428343e-08,0.989343838,1.937365977,Not rescued,Gdpd5
ENSMUSG00000035373,3.740795912,0.042426063,3.783221975,2.11855930533196e-08,0.989343838,-1.134145343,Worsened,Ccl7
ENSMUSG00000035385,2.873373687,-0.03600675,2.837366937,3.6101600700215e-07,0.9910367,1.253117545,Not rescued,Ccl2
ENSMUSG00000035397,0.899802231,-0.277549374,0.622252857,3.65745255411601e-08,0.612241712,30.8455974,Partially rescued,Klf16
ENSMUSG00000035459,-0.822334054,0.37650132,-0.445832734,5.07262335552787e-10,0.2755549,45.7844739,Partially rescued,Stab2
ENSMUSG00000035493,0.653946858,-0.151441469,0.502505389,0.00027216,0.873381897,23.15806968,Not rescued,Tgfbi
ENSMUSG00000035561,2.049325722,0.026995711,2.076321433,4.67375764602869e-09,0.989343838,-1.317297246,Worsened,Aldh1b1
ENSMUSG00000035621,0.662865321,-0.267467569,0.395397752,0.001459724,0.753906043,40.35021298,Partially rescued,Midn
ENSMUSG00000035673,0.577119668,-0.28248692,0.294632748,3.34387820818073e-06,0.408221843,48.94772011,Partially rescued,Sbno2
ENSMUSG00000035692,1.127483522,0.122688449,1.250171971,0.000230959,0.959004936,-10.8816179,Worsened,Isg15
ENSMUSG00000035697,1.239535193,-0.11655411,1.122981083,2.3532258494585e-05,0.961851241,9.403049716,Not rescued,Arhgap45
ENSMUSG00000035711,0.526155309,-0.143061497,0.383093812,0.049838854,0.918175604,27.18997507,Not rescued,Dok3
ENSMUSG00000035735,-0.534042323,-0.06631979,-0.600362113,0.002334523,0.962553658,-12.41845214,Worsened,Dagla
ENSMUSG00000035849,0.92197725,0.321609281,1.243586532,4.24727606220454e-06,0.632391486,-34.88256147,Worsened,Krt222
ENSMUSG00000035890,-0.63030632,-0.126227419,-0.756533739,1.11225175952647e-12,0.750251255,-20.02636099,Worsened,Rnf126
ENSMUSG00000035914,0.918036822,0.037270644,0.955307467,4.26009249424591e-05,0.982777475,-4.059820193,Worsened,Cd276
ENSMUSG00000035963,-3.049644043,0.157564658,-2.892079385,0.000352909,0.980372611,5.166657357,Not rescued,Cimap1d
ENSMUSG00000036002,0.532761443,-0.209738232,0.32302321,3.39245667781266e-05,0.642173824,39.3681328,Partially rescued,Atosb
ENSMUSG00000036036,0.943940336,-0.409955275,0.533985061,0.022054067,0.810899496,43.43021056,Partially rescued,Zfp57
ENSMUSG00000036053,-0.778845786,0.027253123,-0.751592663,0.000363478,0.988000032,3.49916805,Not rescued,Fmnl2
ENSMUSG00000036103,0.553795366,-0.051734547,0.50206082,0.002033356,0.971509096,9.341816453,Not rescued,Colec12
ENSMUSG00000036158,-0.588209605,-0.019170808,-0.607380413,0.001792936,0.989343838,-3.259179666,Worsened,Prickle1
ENSMUSG00000036242,1.638385566,-0.20303156,1.435354006,2.05803370894632e-35,0.684187543,12.39217218,Not rescued,Armh4
ENSMUSG00000036249,0.801310926,0.213452601,1.014763527,0.006707666,0.883533745,-26.63792466,Worsened,Rbm43
ENSMUSG00000036334,1.111506454,0.162160553,1.273667007,0.002591511,0.955224671,-14.58925878,Worsened,Igsf10
ENSMUSG00000036353,1.1860182,-0.039932172,1.146086028,0.008697309,0.989343838,3.366910592,Not rescued,P2ry12
ENSMUSG00000036372,0.761896343,-0.320426929,0.441469414,1.02142757279085e-17,0.079036389,42.05649912,Partially rescued,Tmem258
ENSMUSG00000036377,-1.03265895,0.169869932,-0.862789019,3.91926255985038e-08,0.874157657,16.44976125,Not rescued,Cracd
ENSMUSG00000036390,0.810091662,-0.192277809,0.617813853,3.95965405887433e-05,0.858056003,23.7353151,Not rescued,Gadd45a
ENSMUSG00000036412,1.122752249,0.197326522,1.320078771,0.003147181,0.931063288,-17.57525066,Worsened,Arsi
ENSMUSG00000036446,1.075851016,-0.139897373,0.935953642,2.31242357726097e-10,0.885664516,13.0034151,Not rescued,Lum
ENSMUSG00000036469,1.858234812,-0.213304305,1.644930507,1.03892738365999e-06,0.920658269,11.47886713,Not rescued,Marchf1
ENSMUSG00000036526,3.187593846,0.213790568,3.401384414,4.21200234486916e-21,0.907657526,-6.706957605,Worsened,Card11
ENSMUSG00000036564,2.234666365,-0.820898728,1.413767637,7.7534309177456e-33,0.008924897,36.73473326,Partially rescued,Ndrg4
ENSMUSG00000036585,-0.532172047,0.032360171,-0.499811875,0.025741956,0.985116732,6.080772448,Not rescued,Fgf1
ENSMUSG00000036594,1.93880602,0.112603847,2.051409866,8.13732594363477e-12,0.963391826,-5.807896488,Worsened,H2-Aa
ENSMUSG00000036606,0.700338063,-0.161835545,0.538502518,2.93369426809467e-08,0.777390494,23.10820358,Not rescued,Plxnb2
ENSMUSG00000036667,1.023843887,-0.00918765,1.014656236,8.70336550224476e-23,0.989827225,0.897368297,Not rescued,Tcaf1
ENSMUSG00000036672,0.571245914,-0.139596946,0.431648967,0.013812301,0.90795444,24.43727703,Not rescued,Cenpt
ENSMUSG00000036718,0.902775002,-0.01707741,0.885697592,0.0009947,0.991223866,1.891657354,Not rescued,Micall2
ENSMUSG00000036745,-1.003290725,0.21323949,-0.790051235,2.44721126562449e-12,0.726358073,21.25400787,Not rescued,Ttll7
ENSMUSG00000036752,0.50753624,-0.345024782,0.162511459,0.000922394,0.389709548,67.98032422,Partially rescued,Tubb4b
ENSMUSG00000036775,0.571669855,-0.043506048,0.528163806,0.004163956,0.976533954,7.610345045,Not rescued,Decr2
ENSMUSG00000036782,0.933947323,0.487512618,1.421459942,8.98254368321975e-05,0.445229233,-52.19915578,Worsened,Klhl13
ENSMUSG00000036833,-0.528422207,-0.107021727,-0.635443934,5.52536832719614e-06,0.86985567,-20.25307139,Worsened,Pnpla7
ENSMUSG00000036856,-1.471679403,-0.080892174,-1.552571577,2.44391071515579e-23,0.946953455,-5.496589426,Worsened,Wnt4
ENSMUSG00000036879,-0.633393171,0.101026004,-0.532367167,2.18307894866355e-12,0.831763819,15.94996739,Not rescued,Phkb
ENSMUSG00000036882,1.421258422,-0.436998474,0.984259947,2.94683078891441e-07,0.634017747,30.74729182,Partially rescued,Arhgap33
ENSMUSG00000036887,2.110224689,-0.22493507,1.885289619,1.17466549715818e-19,0.867625845,10.65929476,Not rescued,C1qa
ENSMUSG00000036894,1.077945212,-0.100381368,0.977563844,1.17322748408339e-10,0.917880444,9.312288464,Not rescued,Rap2b
ENSMUSG00000036896,1.933891967,-0.21760953,1.716282436,3.30004071359852e-15,0.874157657,11.25241399,Not rescued,C1qc
ENSMUSG00000036902,-1.024104387,-0.03777062,-1.061875007,0.001503323,0.988228502,-3.688161112,Worsened,Neto2
ENSMUSG00000036905,1.902026903,-0.353961977,1.548064925,1.42557107310286e-19,0.644130855,18.60972507,Not rescued,C1qb
ENSMUSG00000036908,1.244946664,0.093147823,1.338094487,1.29403112016427e-11,0.946354238,-7.482073411,Worsened,Unc93b1
ENSMUSG00000036944,0.771455267,0.04163748,0.813092747,5.58176265686759e-05,0.976533954,-5.397264379,Worsened,Tmem71
ENSMUSG00000037012,0.737520437,-0.125591776,0.611928661,4.08469755884615e-09,0.854176564,17.02892145,Not rescued,Hk1
ENSMUSG00000037060,0.53190888,-0.020980819,0.510928061,0.004805937,0.988228502,3.944438604,Not rescued,Cavin3
ENSMUSG00000037095,-0.632692597,-0.084126724,-0.716819321,0.001936643,0.959040064,-13.29661899,Worsened,Lrg1
ENSMUSG00000037098,-0.530989961,0.206380191,-0.32460977,0.00010797,0.68670701,38.86706079,Partially rescued,Rab11fip3
ENSMUSG00000037111,-0.691827792,0.036181809,-0.655645983,7.95223209501904e-12,0.96591376,5.2298866,Not rescued,Setd7
ENSMUSG00000037112,-0.573824453,0.147389568,-0.426434884,2.38046190301194e-07,0.76738898,25.68548056,Not rescued,Sik2
ENSMUSG00000037185,2.100002696,-0.463063752,1.636938944,1.6091304387384e-31,0.25592932,22.05062655,Not rescued,Krt80
ENSMUSG00000037190,0.573617369,-0.117670925,0.455946444,0.00983762,0.9227484,20.51383576,Not rescued,Cyb561d2
ENSMUSG00000037196,0.755200512,-0.417054018,0.338146495,0.03261296,0.757685724,55.22427632,Partially rescued,Pacrg
ENSMUSG00000037206,0.504453299,0.033726031,0.53817933,0.019148242,0.982777475,-6.685659621,Worsened,Islr
ENSMUSG00000037225,-0.503976797,0.254894591,-0.249082206,0.008378808,0.729377508,50.57665203,Partially rescued,Fgf2
ENSMUSG00000037242,1.390736537,-0.210131085,1.180605452,6.71513138817845e-41,0.563101042,15.10933807,Not rescued,Clic4
ENSMUSG00000037278,0.578363311,0.120640406,0.699003717,0.009355158,0.917578742,-20.85893129,Worsened,Tmem97
ENSMUSG00000037321,0.515054908,0.396686809,0.911741717,0.004245894,0.368286828,-77.01835348,Worsened,Tap1
ENSMUSG00000037337,0.757078673,0.110378416,0.867457088,0.005679017,0.955395887,-14.57951723,Worsened,Map4k1
ENSMUSG00000037348,0.550339117,-0.376174886,0.174164231,0.000645344,0.37174329,68.3532888,Partially rescued,Paqr7
ENSMUSG00000037358,-0.502084029,0.206229661,-0.295854368,0.016879198,0.836839217,41.07473037,Partially rescued,Dipk2b
ENSMUSG00000037362,0.722905473,0.019063105,0.741968578,0.000945301,0.989343838,-2.637012075,Worsened,Ccn3
ENSMUSG00000037375,1.15466289,-0.008949078,1.145713812,0.000391764,0.995275264,0.775038135,Not rescued,Hhat
ENSMUSG00000037405,0.926846579,-0.073346076,0.853500503,6.07412170076404e-05,0.967768065,7.913507718,Not rescued,Icam1
ENSMUSG00000037411,1.302486622,-0.964052348,0.338434273,0.009150437,0.487497698,74.01629563,Partially rescued,Serpine1
ENSMUSG00000037447,0.935146555,-0.096443227,0.838703328,5.15347392061901e-06,0.953114308,10.31316711,Not rescued,Arid5a
ENSMUSG00000037465,-0.890765642,0.783041424,-0.107724218,0.004783616,0.306433976,87.90655893,Rescued,Klf10
ENSMUSG00000037490,-0.728777652,-0.01864895,-0.747426602,4.09167745878546e-12,0.982777475,-2.558935446,Worsened,Slc2a12
ENSMUSG00000037493,-0.874848743,0.013599403,-0.86124934,5.08520226447364e-09,0.989827225,1.554486148,Not rescued,Cib2
ENSMUSG00000037553,0.570656896,-0.113258664,0.457398232,2.41258414285519e-11,0.768656835,19.84706834,Not rescued,Zdhhc18
ENSMUSG00000037568,1.828299239,-0.185205495,1.643093744,1.79444883634181e-13,0.89624057,10.12993336,Not rescued,Vash2
ENSMUSG00000037613,1.928722109,-0.15737031,1.771351799,7.76167990007733e-26,0.881887931,8.159304517,Not rescued,Tnfrsf23
ENSMUSG00000037622,-0.752311637,0.193322381,-0.558989256,3.56532160795989e-09,0.708811608,25.6971143,Not rescued,Wdtc1
ENSMUSG00000037649,1.282791558,-0.05213398,1.230657578,3.13564912197003e-07,0.977545456,4.064103765,Not rescued,H2-DMa
ENSMUSG00000037731,0.985526609,0.287974304,1.273500914,4.47703532654412e-06,0.719386157,-29.22034795,Worsened,Themis2
ENSMUSG00000037735,1.160581882,-0.634619702,0.525962179,0.004450602,0.62322672,54.68116574,Partially rescued,2810032G03Rik
ENSMUSG00000037738,-0.807432223,0.357301826,-0.450130398,0.016850163,0.81406278,44.25161833,Partially rescued,Nek5
ENSMUSG00000037742,1.085769369,-0.236131719,0.849637651,8.26092166666007e-24,0.488994289,21.74787072,Not rescued,Eef1a1
ENSMUSG00000037818,-0.576135547,-0.044089514,-0.620225061,0.000540272,0.975461261,-7.652628599,Worsened,Abhd18
ENSMUSG00000037855,2.404672379,-0.079286305,2.325386074,8.27995338655588e-13,0.976533954,3.297177029,Not rescued,Zfp365
ENSMUSG00000037868,1.464344715,0.08366352,1.548008234,0.002900156,0.980372611,-5.713376029,Worsened,Egr2
ENSMUSG00000037902,1.431311905,-0.206919098,1.224392806,1.27810071133005e-24,0.722524367,14.4566043,Not rescued,Sirpa
ENSMUSG00000037904,-0.858981314,-0.148231177,-1.007212491,0.00039741,0.917719397,-17.25662411,Worsened,Ankrd9
ENSMUSG00000037921,0.698416419,0.332362989,1.030779408,0.021102098,0.783244242,-47.58808351,Worsened,Ddx60
ENSMUSG00000037946,1.73283758,-0.090601775,1.642235805,3.17429868316146e-13,0.956033457,5.228520903,Not rescued,Fgd3
ENSMUSG00000037966,0.671621724,-0.316326626,0.355295098,1.03591590921771e-09,0.241183387,47.09892707,Partially rescued,Ninj1
ENSMUSG00000037989,-0.730126796,0.047146625,-0.682980172,4.38988807773768e-12,0.959040064,6.457320136,Not rescued,Wnk2
ENSMUSG00000037994,2.702650213,-0.59316941,2.109480802,5.25861047609843e-11,0.567441928,21.94769443,Not rescued,Slc9b2
ENSMUSG00000037995,1.664663295,0.048717859,1.713381154,0.000182152,0.987356787,-2.926589351,Worsened,Igsf9
ENSMUSG00000038037,2.527789262,0.451646278,2.97943554,0.000268882,0.8715036,-17.86724411,Worsened,Socs1
ENSMUSG00000038059,0.943575357,-0.388798617,0.55477674,0.000128702,0.632194755,41.20482949,Partially rescued,Smim3
ENSMUSG00000038112,2.792598324,-0.849014395,1.943583928,5.01169718246296e-08,0.565326174,30.40230986,Partially rescued,AW551984
ENSMUSG00000038145,-0.577150696,-0.182040985,-0.759191681,0.000365656,0.809089888,-31.54132637,Worsened,Snrk
ENSMUSG00000038147,2.574633264,-0.429265375,2.145367888,2.18114504911437e-19,0.626679096,16.67287459,Not rescued,Cd84
ENSMUSG00000038168,1.482365938,-0.276003624,1.206362314,1.38981605073086e-10,0.794853663,18.61912883,Not rescued,P3h2
ENSMUSG00000038170,-0.590230945,0.154802148,-0.435428797,4.57412560803843e-15,0.530524305,26.22738593,Not rescued,Pde4dip
ENSMUSG00000038173,-1.171779018,0.481751892,-0.690027125,0.002064884,0.765314722,41.11286215,Partially rescued,Enpp6
ENSMUSG00000038179,2.538921942,-0.041560573,2.497361369,9.88429853430368e-10,0.988228502,1.636937815,Not rescued,Slamf7
ENSMUSG00000038204,-0.629027239,0.120497027,-0.508530211,1.08664801409919e-08,0.834841334,19.15609055,Not rescued,Asb10
ENSMUSG00000038205,-0.72656116,0.058960759,-0.667600402,1.38511995258563e-09,0.953259047,8.115044125,Not rescued,Prkab2
ENSMUSG00000038217,1.23790858,-0.04528325,1.19262533,4.01449172616482e-07,0.978038625,3.658044791,Not rescued,Tlcd2
ENSMUSG00000038248,-0.664665013,0.093118082,-0.571546931,5.22826522379815e-06,0.916183648,14.00977635,Not rescued,Sobp
ENSMUSG00000038276,0.800006895,-0.022543777,0.777463118,0.008720544,0.989845415,2.817947881,Not rescued,Asic3
ENSMUSG00000038305,0.894640629,0.066937754,0.961578382,0.000198016,0.972827537,-7.482082907,Worsened,Spats2l
ENSMUSG00000038312,0.635906609,-0.315741135,0.320165474,2.71235716171073e-09,0.195475975,49.65212349,Partially rescued,Edem2
ENSMUSG00000038342,-0.59879621,0.175050747,-0.423745462,5.46099165903417e-07,0.721236471,29.2337768,Not rescued,Mlxip
ENSMUSG00000038352,1.388398915,0.359417248,1.747816163,0.001087525,0.847469244,-25.8871744,Worsened,Arl5c
ENSMUSG00000038354,1.059710766,-0.039520853,1.020189913,0.000683922,0.986488353,3.729400007,Not rescued,Ankrd35
ENSMUSG00000038370,0.72485951,0.085381161,0.810240671,2.14932922860741e-10,0.896630852,-11.77899438,Worsened,Pcp4l1
ENSMUSG00000038372,0.824036577,-0.400170039,0.423866538,0.003995954,0.682456641,48.56216952,Partially rescued,Gmds
ENSMUSG00000038393,-0.963077279,0.807700641,-0.155376638,0.001424045,0.263149798,83.86664897,Rescued,Txnip
ENSMUSG00000038400,-0.749486764,0.098527548,-0.650959216,6.07412170076404e-05,0.942232751,13.14600241,Not rescued,Pmepa1
ENSMUSG00000038418,1.584443062,0.953617197,2.538060259,0.006426357,0.620638954,-60.18627111,Worsened,Egr1
ENSMUSG00000038451,1.912743395,-0.379514497,1.533228898,2.06672866285729e-19,0.547253517,19.84137017,Not rescued,Spsb2
ENSMUSG00000038453,-0.97506889,0.179454141,-0.795614748,6.44098555563566e-06,0.883533745,18.40425258,Not rescued,Srcin1
ENSMUSG00000038463,0.635960726,-0.077416603,0.558544123,0.02545961,0.972582324,12.17317363,Not rescued,Olfml2b
ENSMUSG00000038481,-0.805677042,0.095243898,-0.710433144,0.000117295,0.955621736,11.82159763,Not rescued,Cdk19
ENSMUSG00000038508,5.84221321,-0.673851771,5.16836144,1.43844681002149e-12,0.475520217,11.53418656,Not rescued,Gdf15
ENSMUSG00000038521,0.611494362,-0.043108862,0.5683855,5.87095521874808e-05,0.973568437,7.049756277,Not rescued,C1s1
ENSMUSG00000038545,0.613993541,-0.073049135,0.540944405,5.83159857296835e-06,0.936979935,11.8973785,Not rescued,Cul7
ENSMUSG00000038607,0.648060088,-0.131565948,0.516494139,1.41764113137969e-05,0.867625845,20.30150457,Not rescued,Gng10
ENSMUSG00000038608,0.680617213,-0.07684403,0.603773183,9.2596604775512e-05,0.955621736,11.29034481,Not rescued,Dock10
ENSMUSG00000038642,3.076958005,-0.451193873,2.625764132,2.86740120085996e-50,0.461777584,14.6636344,Not rescued,Ctss
ENSMUSG00000038648,0.732384386,-0.005612441,0.726771945,2.72619721602659e-20,0.991223866,0.766324468,Not rescued,Creb3l2
ENSMUSG00000038650,0.687343029,-0.33647998,0.350863048,2.48201754840181e-10,0.189587746,48.95371981,Partially rescued,Rnh1
ENSMUSG00000038668,0.781517271,-0.121659173,0.659858099,5.86349419143785e-07,0.887742928,15.56704851,Not rescued,Lpar1
ENSMUSG00000038702,0.570063882,0.10690371,0.676967592,0.00136789,0.911375507,-18.75293517,Worsened,Dsel
ENSMUSG00000038732,0.84011438,0.480928582,1.321042962,0.007752656,0.619519877,-57.24560772,Worsened,Mboat1
ENSMUSG00000038764,-0.534373301,-0.037816974,-0.572190275,0.000277136,0.976042526,-7.076883171,Worsened,Ptpn3
ENSMUSG00000038776,0.669151847,-0.400204436,0.268947411,1.6206742212456e-07,0.172048467,59.80771594,Partially rescued,Ephx1
ENSMUSG00000038807,0.961386236,0.032119157,0.993505393,2.67655017479679e-11,0.976675429,-3.340921279,Worsened,Rap1gap2
ENSMUSG00000038843,1.105665477,-0.513418564,0.592246913,0.000504792,0.615415668,46.43525323,Partially rescued,Gcnt1
ENSMUSG00000038872,-0.695711413,0.292441757,-0.403269655,7.48614396818069e-09,0.381423607,42.0349231,Partially rescued,Zfhx3
ENSMUSG00000038886,-0.658817229,0.04674755,-0.61206968,4.89541376968673e-19,0.922400336,7.095678105,Not rescued,Man2a2
ENSMUSG00000038943,2.614735721,-0.672002657,1.942733064,6.15039629840194e-10,0.564635672,25.70059572,Not rescued,Prc1
ENSMUSG00000038970,-0.575075963,0.129233067,-0.445842896,3.19691676868315e-12,0.699537488,22.4723472,Not rescued,Lmtk2
ENSMUSG00000038991,0.74080546,-0.185613903,0.555191556,7.31426919720052e-23,0.388545525,25.05568784,Not rescued,Txndc5
ENSMUSG00000039005,1.165376495,-0.008580281,1.156796214,1.11225175952647e-12,0.9933448,0.736266857,Not rescued,Tlr4
ENSMUSG00000039062,0.734111504,-0.099319832,0.634791672,0.000880583,0.955220498,13.52925699,Not rescued,Anpep
ENSMUSG00000039081,-0.900001254,-0.37160962,-1.271610873,0.005751253,0.799217611,-41.28990023,Worsened,Zfp503
ENSMUSG00000039089,0.500651071,0.080521299,0.58117237,2.89972423619993e-05,0.906886328,-16.08331709,Worsened,L3mbtl3
ENSMUSG00000039109,1.258013655,-0.118763463,1.139250192,0.003146093,0.972827537,9.440554363,Not rescued,F13a1
ENSMUSG00000039115,0.787635818,-0.115291624,0.672344194,1.67124816931295e-08,0.880872036,14.6376817,Not rescued,Itga9
ENSMUSG00000039126,1.051487707,-0.008780791,1.042706916,1.75517076824637e-09,0.993416268,0.835082602,Not rescued,Prune2
ENSMUSG00000039145,1.616667843,-0.193029998,1.423637845,2.13298326559058e-16,0.858056003,11.93999121,Not rescued,Camk1d
ENSMUSG00000039156,-0.776427834,0.050486779,-0.725941055,5.41345639171659e-16,0.947604864,6.502443193,Not rescued,Stim2
ENSMUSG00000039168,1.28506627,-0.343562411,0.94150386,5.18336016732082e-19,0.376353968,26.7349956,Not rescued,Dap
ENSMUSG00000039202,0.973657076,-0.125941299,0.847715777,4.85867881828904e-20,0.80393267,12.93487227,Not rescued,Abhd2
ENSMUSG00000039208,1.384521627,-0.163728055,1.220793572,4.49365685788472e-18,0.840734028,11.82560475,Not rescued,Metrnl
ENSMUSG00000039232,2.025851207,0.33667248,2.362523686,4.31856957974878e-06,0.86985567,-16.61881577,Worsened,Stx11
ENSMUSG00000039234,0.758171232,-0.067037479,0.691133752,3.01989817190204e-08,0.950130982,8.841997243,Not rescued,Sec24d
ENSMUSG00000039238,-1.435543306,-0.252247046,-1.687790352,0.000684769,0.929827267,-17.57153856,Worsened,Zfp750
ENSMUSG00000039252,0.678464986,-0.02389542,0.654569566,0.004404215,0.989343838,3.521982798,Not rescued,Lgi2
ENSMUSG00000039294,0.537739359,-0.254052247,0.283687112,0.000126184,0.563233362,47.24449542,Partially rescued,Cybc1
ENSMUSG00000039405,0.653206546,-0.252905638,0.400300907,3.20205916782677e-07,0.532686068,38.71756032,Partially rescued,Prss23
ENSMUSG00000039410,-0.671442229,0.545503523,-0.125938706,0.001565154,0.292551826,81.24355304,Rescued,Prdm16
ENSMUSG00000039450,0.52534656,-0.035512198,0.489834362,0.005000338,0.978038625,6.759765928,Not rescued,Dcxr
ENSMUSG00000039474,0.636578464,-0.154416369,0.482162095,1.93198764570999e-11,0.672234922,24.25724054,Not rescued,Wfs1
ENSMUSG00000039476,1.588029641,-0.293148611,1.29488103,0.000853917,0.90795444,18.4598954,Not rescued,Prrx2
ENSMUSG00000039497,1.020117266,-0.09127161,0.928845656,7.2488047720558e-12,0.917719397,8.947168413,Not rescued,Dse
ENSMUSG00000039529,0.697063227,-0.486942147,0.21012108,0.00056539,0.34490695,69.85623807,Partially rescued,Atp8b1
ENSMUSG00000039542,1.465536541,-0.441691574,1.023844967,8.55288384287857e-14,0.438938316,30.13855758,Partially rescued,Ncam1
ENSMUSG00000039745,0.626788374,-0.176350852,0.450437522,0.000241897,0.833982738,28.13562911,Not rescued,Htatip2
ENSMUSG00000039747,0.651177939,0.039122364,0.690300303,0.020889853,0.983982951,-6.007937523,Worsened,Orai2
ENSMUSG00000039899,0.547397142,0.04306777,0.590464911,0.005813667,0.976533954,-7.867737397,Worsened,Fgl2
ENSMUSG00000039911,0.707856988,-0.155482205,0.552374783,0.000563065,0.888488038,21.96520027,Not rescued,Spsb1
ENSMUSG00000039934,0.760229126,0.108543984,0.86877311,0.006285714,0.95691017,-14.2777986,Worsened,Gsap
ENSMUSG00000039960,-0.546070721,0.151170514,-0.394900207,0.006988125,0.887591746,27.68332165,Not rescued,Rhou
ENSMUSG00000039976,-0.847655461,0.013858182,-0.833797279,1.17650860231621e-09,0.989343838,1.634883873,Not rescued,Tbc1d16
ENSMUSG00000039989,0.55358704,-0.050846307,0.502740733,0.025183052,0.976533954,9.184880315,Not rescued,Cbx4
ENSMUSG00000039997,0.633556161,0.309325932,0.942882092,0.000100165,0.520179144,-48.82375877,Worsened,Ifi203
ENSMUSG00000040010,1.599517261,-0.938431433,0.661085828,2.42993833474064e-10,0.054181816,58.66966591,Partially rescued,Slc7a5
ENSMUSG00000040033,0.630532462,0.205991491,0.836523953,3.37267088186217e-05,0.734728741,-32.66945067,Worsened,Stat2
ENSMUSG00000040046,-1.303595127,-0.408467873,-1.712063,0.000630164,0.839758396,-31.33395214,Worsened,Tph1
ENSMUSG00000040061,1.646528523,-0.337000363,1.30952816,0.000694053,0.885664516,20.46732616,Not rescued,Plcb2
ENSMUSG00000040084,1.444151719,-0.104353167,1.339798552,5.97710294782569e-05,0.967485962,7.225914414,Not rescued,Bub1b
ENSMUSG00000040111,0.527595573,-0.041816837,0.485778736,0.003825603,0.976533954,7.925926515,Not rescued,Gramd1b
ENSMUSG00000040113,-1.087323109,0.172382422,-0.914940686,4.41925816329279e-14,0.813080395,15.853836,Not rescued,Ntmt2
ENSMUSG00000040118,-0.698910465,0.067537787,-0.631372678,9.82684582837494e-14,0.907657526,9.663295978,Not rescued,Cacna2d1
ENSMUSG00000040133,2.625781294,-0.473291879,2.152489416,6.67763208498061e-11,0.767519967,18.02480198,Not rescued,Gpr176
ENSMUSG00000040152,0.999577743,0.203835128,1.203412871,0.019500639,0.94391398,-20.39212355,Worsened,Thbs1
ENSMUSG00000040177,-0.530843229,-0.049536379,-0.580379608,0.020628767,0.976533954,-9.331639971,Worsened,2310057M21Rik
ENSMUSG00000040183,-0.721536114,-0.058615382,-0.780151496,0.00102058,0.975085974,-8.12369345,Worsened,Ankrd6
ENSMUSG00000040212,1.047952043,-0.373048611,0.674903432,7.55821118780979e-10,0.422378145,35.59787049,Partially rescued,Emp3
ENSMUSG00000040219,0.501112987,-0.138895369,0.362217618,0.006683505,0.882114446,27.71737558,Not rescued,Ttc12
ENSMUSG00000040229,1.186088898,0.416431172,1.60252007,0.022283417,0.867625845,-35.10960884,Worsened,Gpr34
ENSMUSG00000040249,0.519078447,-0.129630997,0.38944745,0.004266317,0.895854358,24.97329607,Not rescued,Lrp1
ENSMUSG00000040274,1.111724634,-0.509290736,0.602433898,3.09114696359868e-13,0.101881217,45.81087081,Partially rescued,Cdk6
ENSMUSG00000040282,-0.668361342,0.249807524,-0.418553818,1.31591082218669e-06,0.610048339,37.376118,Partially rescued,Cdin1
