"","log2FoldChange","padj","GeneSymbol","significance"
"ENSMUSG00000098263",1.39290018420213,1,"Mir6938","non-significant"
"ENSMUSG00000098267",0,1,"Mir7060","non-significant"
"ENSMUSG00000098269",0.752419700404309,1,"Mir8094","non-significant"
"ENSMUSG00000098274",0.978344294782895,1,"Rpl24","non-significant"
"ENSMUSG00000098275",-0.0180398181495796,1,"Gm18014","non-significant"
"ENSMUSG00000098276",0.690858515409458,1,"Mir6358","non-significant"
"ENSMUSG00000098279",0.692841225659705,1,"Mir6908","non-significant"
"ENSMUSG00000098280",-0.749772496536666,1,"Mir7687","non-significant"
"ENSMUSG00000098286",-0.12585162697303,1,"Mir8091","non-significant"
"ENSMUSG00000098290",-0.749759986306574,1,"Obox4-ps1","non-significant"
"ENSMUSG00000098293",0,1,"Mir6991","non-significant"
"ENSMUSG00000098295",-0.125120632498921,1,"Cbln1os","non-significant"
"ENSMUSG00000098304",0.692817074368591,1,"1700027I24Rik","non-significant"
"ENSMUSG00000098310",0,1,"Mir8118","non-significant"
"ENSMUSG00000098318",0.283936110803462,1,"Lockd","non-significant"
"ENSMUSG00000098319",-0.749759986306574,1,"Mir7038","non-significant"
"ENSMUSG00000098325",0,1,"Mir7048","non-significant"
"ENSMUSG00000098327",-0.767087360916929,1,"Mir7087","non-significant"
"ENSMUSG00000098332",0.169704137579603,1,"Pigbos1","non-significant"
"ENSMUSG00000098338",-0.787534340490941,1,"Mir6941","non-significant"
"ENSMUSG00000098339",-0.749759986306574,1,"Mir6977","non-significant"
"ENSMUSG00000098343",2.29578506838127,1,"Mir6240","non-significant"
"ENSMUSG00000098346",-1.52903344635445,1,"Mir6986","non-significant"
"ENSMUSG00000098360",-0.749759986306574,1,"4930535O05Rik","non-significant"
"ENSMUSG00000098363",-0.0284587794096809,1,"Mir6993","non-significant"
"ENSMUSG00000098376",-0.0284584299257202,1,"Mir6907","non-significant"
"ENSMUSG00000098380",-0.0703306691376188,1,"Mir6939","non-significant"
"ENSMUSG00000098397",0.696230719762958,1,"Mir7669","non-significant"
"ENSMUSG00000098404",0.128804462688146,1,"Mrip-ps","non-significant"
"ENSMUSG00000098414",0,1,"Mir6909","non-significant"
"ENSMUSG00000098419",0,1,"Mir6963","non-significant"
"ENSMUSG00000098422",0.672470165644645,1,"Mir7016","non-significant"
"ENSMUSG00000098442",0,1,"Mir6959","non-significant"
"ENSMUSG00000098449",1.16803640202715,1,"Gm7467","non-significant"
"ENSMUSG00000098453",-1.95076838999228,1,"Mir6997","non-significant"
"ENSMUSG00000098456",-2.33269853464746,1,"Gm12117","non-significant"
"ENSMUSG00000098470",-0.0284544012451139,1,"C1rb","non-significant"
"ENSMUSG00000098474",0.692850608372959,1,"Mir6919","non-significant"
"ENSMUSG00000098480",0.705340238765404,1,"Mir6387","non-significant"
"ENSMUSG00000098483",0.692831842946451,1,"Mir7078","non-significant"
"ENSMUSG00000098488",0.319260725931092,1,"Pla2g4b","non-significant"
"ENSMUSG00000098492",1.2219488908103,1,"Gm19353","non-significant"
"ENSMUSG00000098498",1.4171593337829,1,"Mir8099-1","non-significant"
"ENSMUSG00000098499",0.692850608372959,1,"Mir6975","non-significant"
"ENSMUSG00000098500",0,1,"Mir6396","non-significant"
"ENSMUSG00000098505",-1.49000787154073,1,"Gm14496","non-significant"
"ENSMUSG00000098506",-2.89071417167062,1,"Phf20-ps","non-significant"
"ENSMUSG00000098509",0.692850608372959,1,"Rgs21","non-significant"
"ENSMUSG00000098513",0,1,"Mir6399","non-significant"
"ENSMUSG00000098516",-0.71354312578339,1,"Mir7651","non-significant"
"ENSMUSG00000098519",0,1,"Gm27166","non-significant"
"ENSMUSG00000098531",-1.48985510008426,1,"Mir7041","non-significant"
"ENSMUSG00000098532",0,1,"Mir7065","non-significant"
"ENSMUSG00000098540",0.692807447767112,1,"Mir7059","non-significant"
"ENSMUSG00000098547",0,1,"Mir6921","non-significant"
"ENSMUSG00000098552",0,1,"Gm27217","non-significant"
"ENSMUSG00000098557",0.137551902024725,1,"Kctd12","non-significant"
"ENSMUSG00000098559",-0.0276331863171327,1,"Gm15013","non-significant"
"ENSMUSG00000098568",0.692850608372959,1,"Mir6987","non-significant"
"ENSMUSG00000098569",-0.0284312321429888,1,"Mir7020","non-significant"
"ENSMUSG00000098579",0,1,"Mir6937","non-significant"
"ENSMUSG00000098588",0,1,"Mir6340","non-significant"
"ENSMUSG00000098592",1.39290018420213,1,"Mir6917","non-significant"
"ENSMUSG00000098593",-1.49000787154073,1,"Mir7064","non-significant"
"ENSMUSG00000098600",-0.484060470993243,1,"Mir6929","non-significant"
"ENSMUSG00000098602",-0.764716746886338,1,"Mir6946","non-significant"
"ENSMUSG00000098607",0.692831977030168,1,"Mir6360","non-significant"
"ENSMUSG00000098630",0.692828715429614,1,"Gm27198","non-significant"
"ENSMUSG00000098640",-2.39229576967316,1,"Gm14214","non-significant"
"ENSMUSG00000098649",-0.749759986306574,1,"Lhx5as1","non-significant"
"ENSMUSG00000098651",-0.476039208121673,1,"Mir6999","non-significant"
"ENSMUSG00000098656",-0.749794480366529,1,"Mir7028","non-significant"
"ENSMUSG00000098661",0.976507395517399,1,"Mir7052","non-significant"
"ENSMUSG00000098672",0,1,"Mir6911","non-significant"
"ENSMUSG00000098675",0,1,"Mir6364","non-significant"
"ENSMUSG00000098678",0.573897056904689,1,"Mroh6","non-significant"
"ENSMUSG00000098679",0.143995974232127,1,"Mir7688","non-significant"
"ENSMUSG00000098682",-0.749759986306574,1,"Otx2os1","non-significant"
"ENSMUSG00000098689",0,1,"Mir6345","non-significant"
"ENSMUSG00000098701",-0.749784908947795,1,"Mir6914","non-significant"
"ENSMUSG00000098702",0.093690521903642,1,"1500015A07Rik","non-significant"
"ENSMUSG00000098706",0,1,"Mir6979","non-significant"
"ENSMUSG00000098708",-0.277787619972643,1,"Gm27252","non-significant"
"ENSMUSG00000098712",0.692850608372959,1,"Mir7010","non-significant"
"ENSMUSG00000098713",-0.0600780933286804,1,"Rps2-ps5","non-significant"
"ENSMUSG00000098714",-1.41288686696059,1,"Mir7663","non-significant"
"ENSMUSG00000098719",1.30351826105634,1,"Mir7212","non-significant"
"ENSMUSG00000098720",-0.749781879249919,1,"Gm27239","non-significant"
"ENSMUSG00000098726",-0.749802129009383,1,"Mir6417","non-significant"
"ENSMUSG00000098730",-0.749769369019827,1,"Mir6407","non-significant"
"ENSMUSG00000098731",0.681920567174553,1,"Mir7027","non-significant"
"ENSMUSG00000098741",-0.730589222322105,1,"Obox4-ps2","non-significant"
"ENSMUSG00000098747",-0.749759986306574,1,"Gm27216","non-significant"
"ENSMUSG00000098754",2.36707556545223,1,"Prn","non-significant"
"ENSMUSG00000098759",0,1,"Mir7063","non-significant"
"ENSMUSG00000098761",0,1,"Gm18821","non-significant"
"ENSMUSG00000098769",0.744983859189158,1,"Mir8103","non-significant"
"ENSMUSG00000098771",0,1,"Mir6538","non-significant"
"ENSMUSG00000098786",0.692841225659705,1,"Mir6995","non-significant"
"ENSMUSG00000098789",0.270734582085844,1,"Jmjd7","non-significant"
"ENSMUSG00000098790",-0.65110287165076,1,"Mir6942","non-significant"
"ENSMUSG00000098802",0,1,"Mir7046","non-significant"
"ENSMUSG00000098811",0,1,"Mir6913","non-significant"
"ENSMUSG00000098812",0,1,"Mir7578","non-significant"
"ENSMUSG00000098814",-0.332500168036388,1,"Igkv19-93","non-significant"
"ENSMUSG00000098823",0,1,"Mir8111","non-significant"
"ENSMUSG00000098824",0.692838098142867,1,"Mir7006","non-significant"
"ENSMUSG00000098832",-0.0607741250498953,1,"Kdm4dl","non-significant"
"ENSMUSG00000098839",-1.48988014430603,1,"Mir7054","non-significant"
"ENSMUSG00000098873",0.692831623097688,1,"Mir7668","non-significant"
"ENSMUSG00000098875",0.919718522338915,1,"Gm27211","non-significant"
"ENSMUSG00000098879",0,1,"Mir7675","non-significant"
"ENSMUSG00000098881",-0.749759986306574,1,"Mir6927","non-significant"
"ENSMUSG00000098882",-1.02713817237993,1,"Mir6392","non-significant"
"ENSMUSG00000098893",0,1,"Gm17828","non-significant"
"ENSMUSG00000098896",-0.0368038025460742,1,"Mir3473g","non-significant"
"ENSMUSG00000098904",-0.0284642618969862,1,"Mir6998","non-significant"
"ENSMUSG00000098905",-0.0250598505934639,1,"Zfp953","non-significant"
"ENSMUSG00000098907",0.692822495748707,1,"Mir7082","non-significant"
"ENSMUSG00000098912",0.141509192205875,1,"1500004A13Rik","non-significant"
"ENSMUSG00000098919",1.45223201466324,1,"Mir8102","non-significant"
"ENSMUSG00000098922",0.692850608372959,1,"Mir8106","non-significant"
"ENSMUSG00000098923",0.228544657929393,1,"Tmem185b","non-significant"
"ENSMUSG00000098926",-0.556431034413877,1,"Mir6904","non-significant"
"ENSMUSG00000098928",0.692832629199231,1,"Mir6988","non-significant"
"ENSMUSG00000098929",-0.749791238091757,1,"Mir6400","non-significant"
"ENSMUSG00000098944",0,1,"Mir8120","non-significant"
"ENSMUSG00000098951",-0.0376546437562801,1,"Mir7647","non-significant"
"ENSMUSG00000098957",0.692838098142867,1,"Mir8105","non-significant"
"ENSMUSG00000098973",0.883632884658278,1,"Mir6236","non-significant"
"ENSMUSG00000098981",-1.32034442840188,1,"Mir7236","non-significant"
"ENSMUSG00000098985",-1.50705256158315,1,"Gm27219","non-significant"
"ENSMUSG00000099008",0,1,"Gm17976","non-significant"
"ENSMUSG00000099032",-0.569671134960968,1,"Tcf24","non-significant"
"ENSMUSG00000099033",1.20992266716273,1,"Mir7013","non-significant"
"ENSMUSG00000099036",0,1,"Mir378c","non-significant"
"ENSMUSG00000099043",0,1,"Mir7022","non-significant"
"ENSMUSG00000099045",0,1,"Mir6374","non-significant"
"ENSMUSG00000099050",1.24547119549695,1,"Mir7655","non-significant"
"ENSMUSG00000099054",-1.37343732498981,1,"Gm27242","non-significant"
"ENSMUSG00000099060",-0.0284499975694948,1,"Mir7025","non-significant"
"ENSMUSG00000099063",-0.74977875173308,1,"Mir7031","non-significant"
"ENSMUSG00000099075",-0.0464375979630748,1,"Mir7674","non-significant"
"ENSMUSG00000099083",-0.00732690694603207,1,"Atf7","non-significant"
"ENSMUSG00000099085",0,1,"Gm8151","non-significant"
"ENSMUSG00000099102",0.692850608372959,1,"Gm11983","non-significant"
"ENSMUSG00000099104",-1.42624262309461,1,"Gm17087","non-significant"
"ENSMUSG00000099105",0.692841225659705,1,"Mir7007","non-significant"
"ENSMUSG00000099110",0.686636326279772,1,"Mir6951","non-significant"
"ENSMUSG00000099138",-1.42622555246381,1,"Gm5746","non-significant"
"ENSMUSG00000099139",-1.42622060069524,1,"1110028F18Rik","non-significant"
"ENSMUSG00000099140",-1.50870233511765,1,"Mir7237","non-significant"
"ENSMUSG00000099145",0.0487653876102374,1,"Mir8116","non-significant"
"ENSMUSG00000099146",-0.0284607911797147,1,"0610031O16Rik","non-significant"
"ENSMUSG00000099147",0,1,"Mir7081","non-significant"
"ENSMUSG00000099148",0.240379669766785,1,"Gm3331","non-significant"
"ENSMUSG00000099152",0,1,"Mir6969","non-significant"
"ENSMUSG00000099163",-0.749808181009985,1,"Mir7660","non-significant"
"ENSMUSG00000099170",1.95476978025409,1,"5730403I07Rik","non-significant"
"ENSMUSG00000099172",0,1,"Mir3620","non-significant"
"ENSMUSG00000099181",0.949914657449077,1,"Mir6905","non-significant"
"ENSMUSG00000099199",1.40758301630583,1,"Mir7012","non-significant"
"ENSMUSG00000099202",-0.774768034286358,1,"Mir7017","non-significant"
"ENSMUSG00000099207",-0.822453708957395,1,"Gm10637","non-significant"
"ENSMUSG00000099210",-0.734579566640963,1,"Mir7051","non-significant"
"ENSMUSG00000099212",0.766679022883456,1,"Mir7033","non-significant"
"ENSMUSG00000099214",-0.749801383937846,1,"Mir6365","non-significant"
"ENSMUSG00000099222",-0.028440614856242,1,"Mir7213","non-significant"
"ENSMUSG00000099226",-1.0434592435978,1,"Mir7091","non-significant"
"ENSMUSG00000099227",0,1,"Mir8114","non-significant"
"ENSMUSG00000099238",0,1,"Mir7001","non-significant"
"ENSMUSG00000099241",-0.0434372849083266,1,"Gvin-ps2","non-significant"
"ENSMUSG00000099253",0,1,"Gm7863","non-significant"
"ENSMUSG00000099254",-2.80371908816012,1,"Mir7030","non-significant"
"ENSMUSG00000099261",-0.749802990699514,1,"Mir6984","non-significant"
"ENSMUSG00000099267",1.01955294862055,1,"Mir6955","non-significant"
"ENSMUSG00000099272",1.48792004499456,1,"Mir7093","non-significant"
"ENSMUSG00000099284",-1.04276755826702,1,"Mir7026","non-significant"
"ENSMUSG00000099289",0,1,"Mir6403","non-significant"
"ENSMUSG00000099293",-0.749778661599071,1,"Mir6366","non-significant"
"ENSMUSG00000099294",-1.35220535789912,1,"Gm11214","non-significant"
"ENSMUSG00000099301",2.5599507535173,1,"Mir3473e","non-significant"
"ENSMUSG00000099309",-1.45439136471041,1,"Mir7085","non-significant"
"ENSMUSG00000099320",-0.00763299486672048,1,"Mir7664","non-significant"
"ENSMUSG00000099342",0.883483824329404,1,"Gm18180","non-significant"
"ENSMUSG00000099354",-0.269235714256184,1,"1700124L16Rik","non-significant"
"ENSMUSG00000099377",1.27894343959123,1,"Gm6159","non-significant"
"ENSMUSG00000099378",-0.74979791663894,1,"1700067G17Rik","non-significant"
"ENSMUSG00000099381",1.1401574933578,1,"Gm18303","non-significant"
"ENSMUSG00000099384",0.307230385065053,1,"1700110C19Rik","non-significant"
"ENSMUSG00000099394",0.714796942164648,1,"Gm9142","non-significant"
"ENSMUSG00000099398",0.0524366392901526,1,"Ms4a14","non-significant"
"ENSMUSG00000099400",0,1,"Kat6b-ps1","non-significant"
"ENSMUSG00000099401",0,1,"Gm28375","non-significant"
"ENSMUSG00000099411",0.167645147849663,1,"2310015D24Rik","non-significant"
"ENSMUSG00000099413",0.877892661328789,1,"Gm17767","non-significant"
"ENSMUSG00000099418",-0.749759986306574,1,"Ccdc196","non-significant"
"ENSMUSG00000099423",0.692831842946453,1,"Gm17826","non-significant"
"ENSMUSG00000099429",-1.52903344635445,1,"1600019K03Rik","non-significant"
"ENSMUSG00000099446",0.692831632971913,1,"2310005E17Rik","non-significant"
"ENSMUSG00000099447",-0.785662778312011,1,"2310030A07Rik","non-significant"
"ENSMUSG00000099448",0,1,"Gm18801","non-significant"
"ENSMUSG00000099458",0,1,"Gm19123","non-significant"
"ENSMUSG00000099468",1.78513932971645,1,"1700063O14Rik","non-significant"
"ENSMUSG00000099471",1.57285223073478,1,"Gm8451","non-significant"
"ENSMUSG00000099481",-0.270075600602158,1,"Xndc1","non-significant"
"ENSMUSG00000099492",-0.074108040211986,1,"Gm5525","non-significant"
"ENSMUSG00000099507",0,1,"Gm18970","non-significant"
"ENSMUSG00000099508",-0.749759986306574,1,"1700030L20Rik","non-significant"
"ENSMUSG00000099512",0,1,"Gm28703","non-significant"
"ENSMUSG00000099517",0.156783871106931,1,"H3c8","non-significant"
"ENSMUSG00000099528",-0.749769369019827,1,"2410012E07Rik","non-significant"
"ENSMUSG00000099556",0,1,"Gm28857","non-significant"
"ENSMUSG00000099564",-0.253544302519555,1,"Lrrc78","non-significant"
"ENSMUSG00000099568",0.684595916790725,1,"C230024C17Rik","non-significant"
"ENSMUSG00000099569",0,1,"Gm18301","non-significant"
"ENSMUSG00000099583",0.166286784220078,1,"H3c4","non-significant"
"ENSMUSG00000099590",-0.510717384147847,1,"C330022C24Rik","non-significant"
"ENSMUSG00000099611",0,1,"Vmn1r189","non-significant"
"ENSMUSG00000099614",0,1,"Uba1y-ps2","non-significant"
"ENSMUSG00000099617",0,1,"Gm6550","non-significant"
"ENSMUSG00000099620",0,1,"Mrgprb13","non-significant"
"ENSMUSG00000099639",-0.749759986306574,1,"1700084F23Rik","non-significant"
"ENSMUSG00000099672",0.699916317105621,1,"Gm10790","non-significant"
"ENSMUSG00000099689",0.137320215865414,1,"Zfp383","non-significant"
"ENSMUSG00000099694",-0.749759986306574,1,"Gm29610","non-significant"
"ENSMUSG00000099696",-0.749815945020095,1,"2900052N01Rik","non-significant"
"ENSMUSG00000099706",0,1,"Gm29536","non-significant"
"ENSMUSG00000099722",-0.749804350864117,1,"Gm29154","non-significant"
"ENSMUSG00000099732",0.766668804034,1,"Gm17752","non-significant"
"ENSMUSG00000099741",-2.09554207240319,1,"Gm5253","non-significant"
"ENSMUSG00000099751",0,1,"1700022A22Rik","non-significant"
"ENSMUSG00000099758",0.761181486221721,1,"Gm10830","non-significant"
"ENSMUSG00000099759",1.19950919627929,1,"1700030C10Rik","non-significant"
"ENSMUSG00000099762",0,1,"Gm21149","non-significant"
"ENSMUSG00000099764",-0.95844150998595,1,"Rps10-ps2","non-significant"
"ENSMUSG00000099779",0.317506515210326,1,"Gm8228","non-significant"
"ENSMUSG00000099787",-0.749759986306574,1,"Vmn1r192","non-significant"
"ENSMUSG00000099794",-2.74268564154214,1,"1700128A07Rik","non-significant"
"ENSMUSG00000099804",-0.749769369019827,1,"Gm28497","non-significant"
"ENSMUSG00000099809",-0.0345809118865032,1,"Gm18665","non-significant"
"ENSMUSG00000099811",-0.068398060014069,1,"Gm28411","non-significant"
"ENSMUSG00000099820",0,1,"Or5m9b","non-significant"
"ENSMUSG00000099825",0.793024450199702,1,"1810012K16Rik","non-significant"
"ENSMUSG00000099842",0.692850608372959,1,"Gm4034","non-significant"
"ENSMUSG00000099843",-0.0368415136292887,1,"Gm7160","non-significant"
"ENSMUSG00000099858",-0.00764130776969867,1,"Gm6652","non-significant"
"ENSMUSG00000099870",0,1,"Gm7200","non-significant"
"ENSMUSG00000099872",-0.0284636232481545,1,"1700074H08Rik","non-significant"
"ENSMUSG00000099881",0.0728522094612634,1,"2810013P06Rik","non-significant"
"ENSMUSG00000099906",-0.805231951356967,1,"Lincmd1","non-significant"
"ENSMUSG00000099927",0,1,"Gm8226","non-significant"
"ENSMUSG00000099930",1.42667224477096,1,"Gm2396","non-significant"
"ENSMUSG00000099936",0.360939499536726,1,"Gm28867","non-significant"
"ENSMUSG00000099950",0.863890917787651,1,"9130227L01Rik","non-significant"
"ENSMUSG00000099964",-0.749772496536666,1,"Gm29514","non-significant"
"ENSMUSG00000099968",-0.0284592803873886,1,"1700029J03Rik","non-significant"
"ENSMUSG00000099974",0.0572995184780017,1,"Bcl2a1d","non-significant"
"ENSMUSG00000099979",-1.52910301683635,1,"Gm5896","non-significant"
"ENSMUSG00000099980",0.145371391923375,1,"Gm5619","non-significant"
"ENSMUSG00000099983",0,1,"1700022E09Rik","non-significant"
"ENSMUSG00000099988",-1.29280178528473,1,"1700054A03Rik","non-significant"
"ENSMUSG00000099997",-0.585965266128992,1,"Tubb4b-ps2","non-significant"
"ENSMUSG00000099998",-0.544594846471009,1,"Gm6501","non-significant"
"ENSMUSG00000100000",0,1,"1700023F02Rik","non-significant"
"ENSMUSG00000100002",-0.0575691455206425,1,"Gm29642","non-significant"
"ENSMUSG00000100005",-0.316048902793119,1,"B130024G19Rik","non-significant"
"ENSMUSG00000100009",-0.203702685899313,1,"Gm7967","non-significant"
"ENSMUSG00000100017",0.249372356810026,1,"2410022M11Rik","non-significant"
"ENSMUSG00000100018",-0.570581485310908,1,"Gm7776","non-significant"
"ENSMUSG00000100025",-0.0542085074248563,1,"Gm8141","non-significant"
"ENSMUSG00000100033",0.289332486220127,1,"Gm8337","non-significant"
"ENSMUSG00000100041",-2.04196421130081,1,"Gm5702","non-significant"
"ENSMUSG00000100053",-2.54014817601912,1,"Gm28154","non-significant"
"ENSMUSG00000100079",0,1,"Ifnab","non-significant"
"ENSMUSG00000100094",-0.913408722024078,1,"1810008I18Rik","non-significant"
"ENSMUSG00000100120",0.597923115068602,1,"Gm53065","non-significant"
"ENSMUSG00000100121",0.396017559114793,1,"1700025N23Rik","non-significant"
"ENSMUSG00000100134",0,1,"1700065O20Rik","non-significant"
"ENSMUSG00000100146",-0.749759986306574,1,"1700020M21Rik","non-significant"
"ENSMUSG00000100147",-0.896284623183024,1,"1700047M11Rik","non-significant"
"ENSMUSG00000100150",0.0345189510348601,1,"Gm19585","non-significant"
"ENSMUSG00000100155",0,1,"Gm2109","non-significant"
"ENSMUSG00000100157",0.79258386511639,1,"2310034O05Rik","non-significant"
"ENSMUSG00000100164",0.0320009624263202,1,"2610306M01Rik","non-significant"
"ENSMUSG00000100175",1.41019781410136,1,"1700025M24Rik","non-significant"
"ENSMUSG00000100182",1.01847331649182,1,"1810006J02Rik","non-significant"
"ENSMUSG00000100199",-0.192079134446641,1,"Gm20324","non-significant"
"ENSMUSG00000100200",-1.64457116268708,1,"H2al1m","non-significant"
"ENSMUSG00000100204",0.270657310453412,1,"Gm4849","non-significant"
"ENSMUSG00000100210",0.54484741035518,1,"H3c7","non-significant"
"ENSMUSG00000100211",-1.00197177064624,1,"1700064M15Rik","non-significant"
"ENSMUSG00000100215",0.771888387312012,1,"Gm8292","non-significant"
"ENSMUSG00000100217",-1.23632541184464,1,"9930111H07Rik","non-significant"
"ENSMUSG00000100222",0,1,"Psmb6-ps2","non-significant"
"ENSMUSG00000100241",0,1,"Slc18a3","non-significant"
"ENSMUSG00000100252",0,1,"Mir124-2hg","non-significant"
"ENSMUSG00000100261",1.00224327314204,1,"Gm6473","non-significant"
"ENSMUSG00000100266",0,1,"Gm5372","non-significant"
"ENSMUSG00000100277",-2.78481381860991,1,"1810053B23Rik","non-significant"
"ENSMUSG00000100279",-2.4661650165854,1,"Gm29387","non-significant"
"ENSMUSG00000100291",0.16023091071174,1,"2310069B03Rik","non-significant"
"ENSMUSG00000100315",0.692850608372959,1,"1700031P21Rik","non-significant"
"ENSMUSG00000100335",0.0819052003895375,1,"2310008N11Rik","non-significant"
"ENSMUSG00000100340",0,1,"Gm28923","non-significant"
"ENSMUSG00000100347",0.157562560426518,1,"Gm7895","non-significant"
"ENSMUSG00000100351",0.69281855996048,1,"Gm7867","non-significant"
"ENSMUSG00000100360",1.42667224477096,1,"Gm28649","non-significant"
"ENSMUSG00000100374",-0.749769369019827,1,"Gm4451","non-significant"
"ENSMUSG00000100397",-0.749769369019827,1,"Gm28071","non-significant"
"ENSMUSG00000100410",-0.0271158930564361,1,"2310020H05Rik","non-significant"
"ENSMUSG00000100417",0.0238112781476587,1,"Gm28578","non-significant"
"ENSMUSG00000100426",0.692819122741821,1,"Gm4208","non-significant"
"ENSMUSG00000100434",0,1,"Gm3489","non-significant"
"ENSMUSG00000100441",0,1,"Gm7266","non-significant"
"ENSMUSG00000100457",0.0484029403854489,1,"D830032E09Rik","non-significant"
"ENSMUSG00000100465",-0.065528012078174,1,"Gm24105","non-significant"
"ENSMUSG00000100481",-0.810185764422983,1,"Gm7114","non-significant"
"ENSMUSG00000100486",1.72287160798364,1,"Gm4131","non-significant"
"ENSMUSG00000100487",-0.749759986306574,1,"1700072B07Rik","non-significant"
"ENSMUSG00000100510",-0.749791171829162,1,"Hand2os1","non-significant"
"ENSMUSG00000100511",0,1,"1700111N16Rik","non-significant"
"ENSMUSG00000100512",0.692822557212098,1,"Ovol3","non-significant"
"ENSMUSG00000100534",-1.42622060069524,1,"Gm816","non-significant"
"ENSMUSG00000100546",-1.04382559791224,1,"Gm29483","non-significant"
"ENSMUSG00000100550",0.629456859747008,1,"2310039L15Rik","non-significant"
"ENSMUSG00000100553",-0.0284611241830665,1,"Gm17751","non-significant"
"ENSMUSG00000100555",-0.00451165798855754,1,"Gm8173","non-significant"
"ENSMUSG00000100558",0,1,"1700025F24Rik","non-significant"
"ENSMUSG00000100573",0,1,"1700081H04Rik","non-significant"
"ENSMUSG00000100583",-1.01180316626551,1,"Gm29443","non-significant"
"ENSMUSG00000100586",0.260347067908001,1,"Vmn1r90","non-significant"
"ENSMUSG00000100590",0,1,"Gm4785","non-significant"
"ENSMUSG00000100594",0.0975621278732942,1,"2810414N06Rik","non-significant"
"ENSMUSG00000100599",0.0922786851646292,1,"1700120C14Rik","non-significant"
"ENSMUSG00000100600",2.40640056266878,1,"A230077H06Rik","non-significant"
"ENSMUSG00000100603",-0.749791261963172,1,"LOC100043315","non-significant"
"ENSMUSG00000100605",0.390474888295811,1,"Gm29243","non-significant"
"ENSMUSG00000100615",-0.024311438931744,1,"Gm5511","non-significant"
"ENSMUSG00000100616",-0.807725158167555,1,"Gm28076","non-significant"
"ENSMUSG00000100625",-0.484865232404558,1,"1700016G22Rik","non-significant"
"ENSMUSG00000100627",-0.680780589956774,1,"A830008E24Rik","non-significant"
"ENSMUSG00000100632",0.262153019841802,1,"9430060I03Rik","non-significant"
"ENSMUSG00000100648",-1.03795829908346,1,"Gm28659","non-significant"
"ENSMUSG00000100652",0,1,"Gm7634","non-significant"
"ENSMUSG00000100658",0.194713969594072,1,"F730311O21Rik","non-significant"
"ENSMUSG00000100666",0.568105117984601,1,"1700007F19Rik","non-significant"
"ENSMUSG00000100680",0.20489408408668,1,"1810044D09Rik","non-significant"
"ENSMUSG00000100681",0.447026378892065,1,"1700064J06Rik","non-significant"
"ENSMUSG00000100714",-1.32480489231079,1,"2010308F09Rik","non-significant"
"ENSMUSG00000100727",0.692841225659705,1,"1700003P14Rik","non-significant"
"ENSMUSG00000100733",-0.0147131914776612,1,"4933416M06Rik","non-significant"
"ENSMUSG00000100736",0,1,"Gm5147","non-significant"
"ENSMUSG00000100755",-0.21055050018947,1,"Rps23-ps1","non-significant"
"ENSMUSG00000100763",-1.42622060069524,1,"Gm28777","non-significant"
"ENSMUSG00000100777",-0.0232341553036099,1,"4930598F16Rik","non-significant"
"ENSMUSG00000100789",-0.0137340498164164,1,"Gm29508","non-significant"
"ENSMUSG00000100798",1.41637534486641,1,"Gm19589","non-significant"
"ENSMUSG00000100801",-0.120992144394221,1,"Gm15459","non-significant"
"ENSMUSG00000100812",1.41714056831303,1,"A730098A19Rik","non-significant"
"ENSMUSG00000100813",0.270492771770514,1,"Gm28874","non-significant"
"ENSMUSG00000100816",4.89620462682031e-05,1,"Gm28321","non-significant"
"ENSMUSG00000100826",0.0263738399822746,1,"Ipw","non-significant"
"ENSMUSG00000100830",-0.749778751733082,1,"Gm28441","non-significant"
"ENSMUSG00000100832",0,1,"Gm29260","non-significant"
"ENSMUSG00000100837",-1.52812681741463,1,"1700063D05Rik","non-significant"
"ENSMUSG00000100843",-1.95075925810514,1,"Gm8307","non-significant"
"ENSMUSG00000100844",0.692850608372959,1,"1810007C17Rik","non-significant"
"ENSMUSG00000100850",-0.749759986306574,1,"4930434B07Rik","non-significant"
"ENSMUSG00000100860",-1.31191350179233,1,"2010009K17Rik","non-significant"
"ENSMUSG00000100862",0.685182464814248,1,"Atp6-ps","non-significant"
"ENSMUSG00000100863",0.233124992106234,1,"Gm12669","non-significant"
"ENSMUSG00000100867",0,1,"Gm18981","non-significant"
"ENSMUSG00000100872",0,1,"1700065J18Rik","non-significant"
"ENSMUSG00000100876",-0.188621777906248,1,"2810454H06Rik","non-significant"
"ENSMUSG00000100913",0,1,"Gm8392","non-significant"
"ENSMUSG00000100922",0.725023267764301,1,"Gm8520","non-significant"
"ENSMUSG00000100923",0.692819389665555,1,"Or2y1b","non-significant"
"ENSMUSG00000100937",-0.137017512029826,1,"Nscme3l","non-significant"
"ENSMUSG00000100969",1.68325061024463,1,"1700030N03Rik","non-significant"
"ENSMUSG00000101004",0,1,"Gm8596","non-significant"
"ENSMUSG00000101009",-0.58113780553939,1,"1700108F19Rik","non-significant"
"ENSMUSG00000101013",0.121036250697501,1,"A630072M18Rik","non-significant"
"ENSMUSG00000101024",0.692850608372959,1,"Gm5692","non-significant"
"ENSMUSG00000101026",-0.749769369019827,1,"Ly6g6g","non-significant"
"ENSMUSG00000101031",-0.749759986306574,1,"Ms4a12","non-significant"
"ENSMUSG00000101042",-0.749769369019827,1,"Gm28167","non-significant"
